CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,ContractType,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingServices,MonthlyUsageGB,SupportTicketsLastYear,PaymentDelaysCount,CustomerSatisfactionScore,MonthlyCharges,TotalChargesHistorical,Churn,CustomerLifetimeValue,Cluster_ID,Customer_Persona,Predicted_Churn_Prob,Predicted_Churn_Binary,Predicted_CLV_Dollars,Churn_Risk_Tier,CLV_Value_Tier
CUST_14345,33,Female,0,No,No,17,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,No,401.4,5,0,3.0,74.11,1301.15,0,2491.32,3,Budget-Conscious Minimalists,0.7691,1,1472.94,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_14346,42,Male,0,Yes,Yes,35,One year,Yes,Electronic check,DSL,No,No,No,100.2,1,2,4.0,45.32,1603.91,0,1673.55,0,High-Value Enterprise Loyalists,0.1048,0,1629.21,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14347,41,Female,0,Yes,Yes,23,One year,No,Bank transfer (automatic),Fiber optic,No,No,No,288.1,0,1,5.0,77.24,1814.98,0,2574.72,2,Tech-Savvy Heavy Streamers,0.0682,0,2279.32,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14348,21,Male,0,No,No,0,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,Yes,193.1,2,1,4.0,103.31,17.47,1,1123.51,3,Budget-Conscious Minimalists,0.7004,1,1488.06,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_14349,30,Female,0,No,No,7,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,Yes,314.8,4,0,2.0,108.06,785.0,1,910.36,3,Budget-Conscious Minimalists,0.8599,1,1453.59,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_14350,35,Female,0,No,No,26,One year,No,Credit card (automatic),Fiber optic,Yes,No,Yes,324.6,0,0,5.0,117.15,3091.04,0,3215.67,2,Tech-Savvy Heavy Streamers,0.0371,0,3318.99,Low Risk (<30%),High Value (>$2.5k)
CUST_14351,18,Female,0,No,No,6,Month-to-month,Yes,Mailed check,Fiber optic,No,No,No,411.4,4,0,4.0,72.62,475.43,0,2188.63,3,Budget-Conscious Minimalists,0.5023,1,1656.26,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14352,43,Female,0,Yes,Yes,13,One year,Yes,Credit card (automatic),Fiber optic,No,No,Yes,192.0,0,0,5.0,100.73,1307.91,0,2580.94,2,Tech-Savvy Heavy Streamers,0.0429,0,2606.35,Low Risk (<30%),High Value (>$2.5k)
CUST_14353,39,Male,0,Yes,No,36,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,230.8,2,1,4.0,103.29,3709.58,0,3194.65,2,Tech-Savvy Heavy Streamers,0.0314,0,3151.99,Low Risk (<30%),High Value (>$2.5k)
CUST_14354,20,Female,0,No,No,64,One year,Yes,Bank transfer (automatic),DSL,No,No,No,66.7,0,0,5.0,47.47,2998.37,0,2293.03,1,At-Risk Month-to-Month Consumers,0.0111,0,2072.5,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14355,47,Male,0,Yes,Yes,29,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,No,391.7,3,0,4.0,94.55,2743.25,0,3036.44,2,Tech-Savvy Heavy Streamers,0.3321,0,2546.72,Medium Risk (30-60%),High Value (>$2.5k)
CUST_14356,51,Female,0,No,No,39,Two year,No,Bank transfer (automatic),DSL,Yes,No,No,148.1,2,0,4.0,50.99,1955.06,0,1865.35,1,At-Risk Month-to-Month Consumers,0.0186,0,1774.73,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14357,45,Male,0,No,No,26,One year,Yes,Electronic check,Fiber optic,No,No,Yes,511.3,0,3,4.0,101.19,2595.69,0,3390.5,0,High-Value Enterprise Loyalists,0.0731,0,3278.02,Low Risk (<30%),High Value (>$2.5k)
CUST_14358,38,Female,0,Yes,No,35,Two year,No,Mailed check,DSL,Yes,No,No,85.6,1,0,4.0,56.2,1977.97,0,2079.21,1,At-Risk Month-to-Month Consumers,0.0111,0,1881.73,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14359,50,Male,0,Yes,No,19,One year,Yes,Electronic check,DSL,Yes,Yes,No,110.4,2,2,4.0,67.54,1280.08,0,2063.18,0,High-Value Enterprise Loyalists,0.2773,0,1663.05,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14360,51,Male,0,No,No,65,One year,Yes,Electronic check,Fiber optic,No,No,Yes,235.6,1,3,5.0,97.06,6266.25,0,3275.15,0,High-Value Enterprise Loyalists,0.0403,0,3341.51,Low Risk (<30%),High Value (>$2.5k)
CUST_14361,46,Male,0,No,No,12,Month-to-month,No,Electronic check,DSL,No,No,No,84.0,2,2,3.0,55.72,688.7,0,1538.38,0,High-Value Enterprise Loyalists,0.6919,1,972.69,Critical Risk (>60%),Budget Value (<$1.2k)
CUST_14362,31,Female,0,No,No,26,Two year,Yes,Credit card (automatic),DSL,No,No,Yes,139.6,2,0,4.0,73.08,1920.88,0,2097.13,1,At-Risk Month-to-Month Consumers,0.0193,0,2127.97,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14363,46,Male,0,No,No,54,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,29.0,2,0,4.0,24.26,1298.33,0,1228.15,1,At-Risk Month-to-Month Consumers,0.0215,0,1242.91,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14364,58,Female,0,No,No,16,One year,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,97.8,1,0,5.0,86.11,1402.21,1,1110.76,1,At-Risk Month-to-Month Consumers,0.1005,0,2210.58,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14365,34,Female,0,Yes,No,42,One year,Yes,Credit card (automatic),Fiber optic,Yes,No,No,144.7,0,0,5.0,87.65,3691.17,0,2838.07,1,At-Risk Month-to-Month Consumers,0.0231,0,2716.92,Low Risk (<30%),High Value (>$2.5k)
CUST_14366,69,Female,1,Yes,Yes,62,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,587.1,2,0,4.0,92.51,5752.68,0,3507.23,2,Tech-Savvy Heavy Streamers,0.0611,0,3476.32,Low Risk (<30%),High Value (>$2.5k)
CUST_14367,35,Female,0,Yes,Yes,41,One year,No,Electronic check,DSL,No,No,No,49.7,1,2,4.0,53.48,2198.59,0,1898.11,0,High-Value Enterprise Loyalists,0.0553,0,1744.57,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14368,42,Male,0,Yes,No,10,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,307.6,2,0,4.0,105.11,1079.1,1,1375.02,2,Tech-Savvy Heavy Streamers,0.3104,0,2214.48,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14369,33,Female,0,Yes,No,46,One year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,No,355.1,0,0,5.0,99.53,4570.39,0,3259.85,2,Tech-Savvy Heavy Streamers,0.0232,0,3293.22,Low Risk (<30%),High Value (>$2.5k)
CUST_14370,45,Male,0,Yes,No,7,Month-to-month,No,Electronic check,DSL,No,Yes,Yes,161.3,3,3,3.0,83.49,597.39,1,959.34,0,High-Value Enterprise Loyalists,0.8575,1,1147.21,Critical Risk (>60%),Budget Value (<$1.2k)
CUST_14371,19,Male,0,Yes,No,13,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,Yes,178.2,4,0,3.0,81.85,1039.27,0,2377.46,3,Budget-Conscious Minimalists,0.4996,1,1683.15,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14372,35,Male,0,Yes,Yes,29,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,109.6,3,2,4.0,86.46,2517.56,0,2430.04,0,High-Value Enterprise Loyalists,0.1208,0,2204.4,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14373,28,Male,0,No,No,0,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,25.1,2,0,4.0,18.5,0.0,1,268.19,1,At-Risk Month-to-Month Consumers,0.3815,0,455.64,Medium Risk (30-60%),Budget Value (<$1.2k)
CUST_14374,44,Female,0,No,No,67,Two year,No,Credit card (automatic),DSL,Yes,Yes,No,110.7,2,0,4.0,75.18,5048.16,0,2417.11,1,At-Risk Month-to-Month Consumers,0.0076,0,2641.77,Low Risk (<30%),High Value (>$2.5k)
CUST_14375,55,Male,0,Yes,No,25,Month-to-month,Yes,Mailed check,DSL,No,No,No,64.1,2,2,3.0,46.94,1214.22,0,1523.32,0,High-Value Enterprise Loyalists,0.3432,0,1332.72,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14376,50,Female,0,No,No,42,One year,Yes,Electronic check,DSL,No,No,No,117.3,0,2,4.0,49.55,2094.23,0,1734.23,0,High-Value Enterprise Loyalists,0.0564,0,1704.42,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14377,18,Male,0,Yes,Yes,36,One year,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,13.6,1,0,5.0,20.12,721.42,0,573.45,1,At-Risk Month-to-Month Consumers,0.0273,0,947.22,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14378,69,Male,1,No,No,57,One year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,293.5,2,1,3.0,106.56,6071.33,0,3586.08,3,Budget-Conscious Minimalists,0.0488,0,3463.9,Low Risk (<30%),High Value (>$2.5k)
CUST_14379,46,Male,0,Yes,Yes,51,One year,Yes,Mailed check,No,No internet service,No internet service,No internet service,20.1,0,0,5.0,19.77,1048.35,0,1081.55,1,At-Risk Month-to-Month Consumers,0.0157,0,1168.49,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14380,32,Female,0,No,No,11,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,7.0,1,1,4.0,18.5,217.42,0,380.19,1,At-Risk Month-to-Month Consumers,0.2138,0,471.3,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14381,44,Female,0,Yes,Yes,56,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,18.1,1,1,4.0,18.5,1028.84,0,1254.58,1,At-Risk Month-to-Month Consumers,0.0065,0,1185.86,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14382,44,Female,0,No,No,64,Two year,No,Electronic check,Fiber optic,Yes,No,No,357.8,0,2,4.0,90.3,5794.97,0,3136.07,0,High-Value Enterprise Loyalists,0.006,0,3243.53,Low Risk (<30%),High Value (>$2.5k)
CUST_14383,33,Female,0,Yes,No,21,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,213.6,3,1,4.0,95.36,2002.43,0,2707.62,3,Budget-Conscious Minimalists,0.3691,0,2046.39,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14384,45,Female,0,No,No,60,Two year,No,Electronic check,Fiber optic,Yes,No,No,369.0,0,1,5.0,92.85,5589.37,0,3482.79,2,Tech-Savvy Heavy Streamers,0.0073,0,3329.32,Low Risk (<30%),High Value (>$2.5k)
CUST_14385,34,Male,0,Yes,No,25,One year,No,Credit card (automatic),DSL,No,No,Yes,184.0,0,0,5.0,71.63,1777.84,1,1129.3,1,At-Risk Month-to-Month Consumers,0.304,0,2016.96,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14386,37,Female,0,Yes,Yes,37,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,No,146.3,2,1,4.0,56.38,2075.78,0,1788.61,1,At-Risk Month-to-Month Consumers,0.1287,0,1802.69,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14387,33,Male,0,No,No,4,One year,No,Bank transfer (automatic),DSL,Yes,Yes,Yes,96.0,0,0,5.0,97.98,376.26,0,2551.81,1,At-Risk Month-to-Month Consumers,0.0412,0,2561.5,Low Risk (<30%),High Value (>$2.5k)
CUST_14388,23,Male,0,Yes,Yes,67,One year,No,Bank transfer (automatic),Fiber optic,No,No,Yes,453.4,0,0,5.0,100.93,6753.46,0,3834.84,2,Tech-Savvy Heavy Streamers,0.0268,0,3589.89,Low Risk (<30%),High Value (>$2.5k)
CUST_14389,44,Male,0,No,No,1,Month-to-month,No,Credit card (automatic),DSL,Yes,No,Yes,65.5,2,0,4.0,82.84,64.55,0,2086.54,3,Budget-Conscious Minimalists,0.1311,0,1900.21,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14390,50,Female,0,Yes,No,5,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,Yes,406.4,2,0,5.0,91.84,499.3,0,2674.43,2,Tech-Savvy Heavy Streamers,0.3297,0,2130.42,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14391,49,Female,0,Yes,No,30,One year,No,Credit card (automatic),Fiber optic,Yes,No,Yes,552.4,3,0,4.0,117.9,3564.35,1,1926.67,2,Tech-Savvy Heavy Streamers,0.5084,1,2792.75,Medium Risk (30-60%),High Value (>$2.5k)
CUST_14392,53,Female,0,No,No,19,One year,No,Credit card (automatic),DSL,No,No,No,67.1,1,0,5.0,54.91,1002.65,0,1630.28,1,At-Risk Month-to-Month Consumers,0.0384,0,1559.02,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14393,46,Female,0,Yes,No,31,One year,Yes,Mailed check,DSL,No,No,Yes,161.6,0,0,5.0,66.04,1996.87,0,2104.75,1,At-Risk Month-to-Month Consumers,0.0371,0,1967.06,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14394,35,Male,0,Yes,Yes,6,Month-to-month,Yes,Mailed check,DSL,No,No,No,75.9,3,0,3.0,45.57,274.72,0,1291.79,3,Budget-Conscious Minimalists,0.4065,0,999.27,Medium Risk (30-60%),Budget Value (<$1.2k)
CUST_14395,53,Female,0,No,No,57,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,No,118.1,6,0,3.0,64.75,3669.24,0,2421.28,3,Budget-Conscious Minimalists,0.1019,0,2207.25,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14396,24,Male,0,No,No,19,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,162.2,4,0,4.0,106.18,1989.27,1,1336.27,3,Budget-Conscious Minimalists,0.6037,1,1943.89,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_14397,30,Male,0,No,No,41,Two year,No,Credit card (automatic),Fiber optic,No,No,Yes,491.8,0,0,5.0,97.36,4049.15,0,3371.38,2,Tech-Savvy Heavy Streamers,0.0084,0,3385.17,Low Risk (<30%),High Value (>$2.5k)
CUST_14398,29,Male,0,Yes,Yes,38,Two year,Yes,Electronic check,Fiber optic,Yes,Yes,Yes,211.9,0,1,5.0,128.0,4852.53,0,3281.08,2,Tech-Savvy Heavy Streamers,0.0162,0,3665.8,Low Risk (<30%),High Value (>$2.5k)
CUST_14399,56,Female,0,No,No,65,One year,No,Bank transfer (automatic),DSL,No,No,Yes,109.0,0,0,4.0,70.96,4583.43,0,2643.65,1,At-Risk Month-to-Month Consumers,0.0216,0,2526.15,Low Risk (<30%),High Value (>$2.5k)
CUST_14400,54,Female,0,Yes,Yes,51,One year,No,Bank transfer (automatic),Fiber optic,No,No,Yes,503.3,0,0,5.0,97.23,4925.86,0,3385.79,2,Tech-Savvy Heavy Streamers,0.0129,0,3432.48,Low Risk (<30%),High Value (>$2.5k)
CUST_14401,48,Male,0,Yes,Yes,15,One year,Yes,Credit card (automatic),Fiber optic,Yes,No,Yes,417.1,0,0,5.0,117.16,1804.62,0,3595.08,2,Tech-Savvy Heavy Streamers,0.0567,0,3237.13,Low Risk (<30%),High Value (>$2.5k)
CUST_14402,56,Female,0,No,No,22,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,462.1,4,0,3.0,97.09,2126.09,1,1452.78,3,Budget-Conscious Minimalists,0.7922,1,1831.32,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_14403,31,Female,0,Yes,Yes,23,One year,No,Credit card (automatic),DSL,Yes,No,Yes,163.1,2,0,4.0,81.7,1891.18,0,2431.96,3,Budget-Conscious Minimalists,0.0917,0,2277.35,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14404,47,Female,0,Yes,Yes,22,Two year,Yes,Electronic check,Fiber optic,Yes,No,No,399.6,0,0,5.0,84.02,1858.77,0,2525.02,2,Tech-Savvy Heavy Streamers,0.0185,0,2547.48,Low Risk (<30%),High Value (>$2.5k)
CUST_14405,40,Female,0,Yes,No,40,Two year,No,Bank transfer (automatic),DSL,Yes,No,Yes,201.4,3,1,5.0,79.93,3190.34,0,2703.19,1,At-Risk Month-to-Month Consumers,0.0146,0,2595.5,Low Risk (<30%),High Value (>$2.5k)
CUST_14406,53,Male,0,No,No,14,One year,Yes,Bank transfer (automatic),DSL,No,No,No,143.5,2,0,5.0,50.01,753.05,0,1368.71,1,At-Risk Month-to-Month Consumers,0.0712,0,1373.65,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14407,41,Female,0,No,No,65,One year,No,Mailed check,DSL,Yes,Yes,No,113.6,1,0,4.0,81.78,5304.62,0,2862.22,1,At-Risk Month-to-Month Consumers,0.021,0,2708.42,Low Risk (<30%),High Value (>$2.5k)
CUST_14408,37,Male,0,No,No,50,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,No,313.2,0,1,4.0,78.69,3898.32,0,3285.62,2,Tech-Savvy Heavy Streamers,0.0066,0,2798.44,Low Risk (<30%),High Value (>$2.5k)
CUST_14409,49,Female,0,Yes,No,57,Two year,Yes,Credit card (automatic),DSL,No,No,No,106.4,2,0,4.0,50.5,2842.44,0,1945.0,1,At-Risk Month-to-Month Consumers,0.0109,0,1989.96,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14410,53,Male,0,No,No,12,Two year,Yes,Electronic check,Fiber optic,No,No,No,342.4,1,2,4.0,80.53,969.9,0,2292.71,0,High-Value Enterprise Loyalists,0.0465,0,2303.61,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14411,33,Male,0,No,No,41,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.9,0,1,5.0,22.24,944.07,0,915.26,1,At-Risk Month-to-Month Consumers,0.0072,0,1110.01,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14412,41,Male,0,Yes,Yes,12,Two year,Yes,Electronic check,Fiber optic,No,Yes,No,186.3,0,0,4.0,91.13,1097.65,0,2444.18,2,Tech-Savvy Heavy Streamers,0.0135,0,2482.52,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14413,28,Female,0,Yes,Yes,9,Month-to-month,Yes,Credit card (automatic),DSL,No,No,No,39.7,2,0,4.0,45.75,377.52,1,319.68,1,At-Risk Month-to-Month Consumers,0.3096,0,933.26,Medium Risk (30-60%),Budget Value (<$1.2k)
CUST_14414,18,Female,0,Yes,Yes,16,One year,Yes,Mailed check,Fiber optic,No,No,No,128.5,1,0,4.0,64.9,1032.61,0,1722.68,1,At-Risk Month-to-Month Consumers,0.1009,0,1807.43,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14415,45,Female,0,Yes,No,49,Month-to-month,No,Mailed check,DSL,Yes,No,No,81.0,2,1,4.0,60.67,2943.39,0,2192.95,1,At-Risk Month-to-Month Consumers,0.0442,0,2049.17,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14416,50,Male,0,No,No,65,Two year,No,Bank transfer (automatic),Fiber optic,No,No,No,354.3,3,0,4.0,77.72,5036.25,0,3125.89,2,Tech-Savvy Heavy Streamers,0.0221,0,2873.18,Low Risk (<30%),High Value (>$2.5k)
CUST_14417,45,Male,0,Yes,Yes,66,Two year,Yes,Mailed check,DSL,No,No,No,177.9,3,0,4.0,50.38,3302.88,0,1852.93,1,At-Risk Month-to-Month Consumers,0.0115,0,2171.09,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14418,18,Male,0,Yes,No,31,Month-to-month,No,Electronic check,DSL,No,Yes,No,120.4,2,0,3.0,68.0,2082.64,1,1136.75,3,Budget-Conscious Minimalists,0.5727,1,1615.65,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14419,37,Female,0,No,No,57,One year,Yes,Credit card (automatic),DSL,Yes,No,No,131.1,2,0,4.0,58.76,3330.85,0,2418.28,1,At-Risk Month-to-Month Consumers,0.0239,0,2189.08,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14420,18,Male,0,No,No,19,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,No,143.9,2,0,4.0,78.72,1478.36,0,2106.25,3,Budget-Conscious Minimalists,0.1268,0,2113.71,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14421,60,Female,0,No,No,16,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,440.8,6,0,2.0,102.43,1627.01,0,3295.89,3,Budget-Conscious Minimalists,0.3335,0,2418.92,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14422,28,Male,0,Yes,No,53,Month-to-month,No,Bank transfer (automatic),DSL,No,No,No,175.8,2,1,3.0,45.82,2413.76,0,2109.42,3,Budget-Conscious Minimalists,0.0817,0,1883.74,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14423,58,Female,0,Yes,No,41,One year,Yes,Credit card (automatic),DSL,No,No,No,100.9,2,0,4.0,42.14,1758.78,0,1499.96,1,At-Risk Month-to-Month Consumers,0.0515,0,1649.74,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14424,54,Male,0,Yes,No,66,Month-to-month,No,Electronic check,DSL,Yes,Yes,No,103.2,4,3,2.0,74.77,4905.63,0,2720.21,0,High-Value Enterprise Loyalists,0.2536,0,2401.73,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14425,30,Female,0,Yes,Yes,2,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,293.0,3,1,4.0,103.46,165.5,0,2907.1,3,Budget-Conscious Minimalists,0.7884,1,1617.48,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_14426,27,Female,0,Yes,Yes,57,One year,No,Mailed check,Fiber optic,No,Yes,Yes,531.6,0,0,5.0,114.28,6521.35,0,4041.79,2,Tech-Savvy Heavy Streamers,0.0189,0,3920.67,Low Risk (<30%),High Value (>$2.5k)
CUST_14427,47,Male,0,No,No,22,Month-to-month,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.4,3,1,4.0,22.55,495.56,0,799.25,1,At-Risk Month-to-Month Consumers,0.2653,0,725.5,Low Risk (<30%),Budget Value (<$1.2k)
CUST_14428,31,Female,0,Yes,No,40,One year,Yes,Electronic check,Fiber optic,Yes,Yes,No,367.9,1,1,4.0,105.64,4192.11,0,3239.14,2,Tech-Savvy Heavy Streamers,0.0455,0,3329.63,Low Risk (<30%),High Value (>$2.5k)
CUST_14429,43,Male,0,Yes,Yes,29,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,622.7,0,0,5.0,114.0,3351.24,0,3795.24,2,Tech-Savvy Heavy Streamers,0.044,0,3652.22,Low Risk (<30%),High Value (>$2.5k)
CUST_14430,36,Male,0,Yes,Yes,40,Two year,No,Electronic check,DSL,No,Yes,Yes,105.7,2,3,3.0,88.3,3535.94,1,1335.32,0,High-Value Enterprise Loyalists,0.0512,0,2480.86,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14431,19,Male,0,No,No,42,Two year,Yes,Credit card (automatic),DSL,No,No,Yes,79.3,1,1,4.0,66.65,2830.69,0,2041.33,1,At-Risk Month-to-Month Consumers,0.0095,0,2198.18,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14432,18,Female,0,No,No,44,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,182.9,0,0,5.0,116.57,5129.66,0,2960.65,2,Tech-Savvy Heavy Streamers,0.0717,0,3272.66,Low Risk (<30%),High Value (>$2.5k)
CUST_14433,45,Female,0,No,No,17,Two year,No,Electronic check,DSL,No,No,No,141.9,1,1,5.0,48.25,852.85,0,1398.52,1,At-Risk Month-to-Month Consumers,0.0119,0,1443.94,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14434,35,Male,0,Yes,Yes,5,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,194.2,2,0,5.0,103.68,564.05,1,1123.24,2,Tech-Savvy Heavy Streamers,0.4098,0,1834.11,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14435,35,Female,0,Yes,Yes,51,One year,Yes,Credit card (automatic),Fiber optic,No,No,No,430.8,0,1,4.0,77.31,3908.44,0,3039.53,2,Tech-Savvy Heavy Streamers,0.0305,0,2740.65,Low Risk (<30%),High Value (>$2.5k)
CUST_14436,51,Male,0,Yes,Yes,26,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,107.9,3,1,4.0,79.16,2028.95,0,2113.21,3,Budget-Conscious Minimalists,0.186,0,1979.12,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14437,57,Female,0,Yes,No,6,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,Yes,268.9,1,0,5.0,101.79,602.19,0,2693.29,2,Tech-Savvy Heavy Streamers,0.1689,0,2422.4,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14438,38,Female,0,No,No,9,Month-to-month,No,Electronic check,DSL,No,No,Yes,154.7,0,1,4.0,73.59,663.02,0,2010.29,1,At-Risk Month-to-Month Consumers,0.3157,0,1529.63,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_14439,38,Female,0,No,No,25,One year,No,Credit card (automatic),DSL,No,Yes,Yes,94.6,1,0,4.0,90.54,2285.76,0,2830.51,1,At-Risk Month-to-Month Consumers,0.0662,0,2610.79,Low Risk (<30%),High Value (>$2.5k)
CUST_14440,49,Female,0,No,No,30,Two year,No,Bank transfer (automatic),DSL,No,No,No,89.0,1,1,5.0,47.85,1440.34,0,1346.05,1,At-Risk Month-to-Month Consumers,0.0118,0,1638.58,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14441,24,Female,0,No,No,3,Two year,No,Electronic check,Fiber optic,No,No,Yes,346.6,1,0,3.0,101.62,307.79,0,2777.22,2,Tech-Savvy Heavy Streamers,0.0436,0,2590.36,Low Risk (<30%),High Value (>$2.5k)
CUST_14442,45,Male,0,No,No,44,Two year,No,Mailed check,Fiber optic,No,No,Yes,278.3,0,0,5.0,107.07,4713.67,0,3291.63,2,Tech-Savvy Heavy Streamers,0.0097,0,3286.33,Low Risk (<30%),High Value (>$2.5k)
CUST_14443,49,Male,0,Yes,No,9,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,153.5,2,0,4.0,83.87,781.73,0,2130.61,3,Budget-Conscious Minimalists,0.2162,0,1971.49,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_14444,51,Female,0,No,No,0,Month-to-month,No,Electronic check,Fiber optic,No,No,No,523.3,1,3,3.0,84.27,0.0,1,1226.7,0,High-Value Enterprise Loyalists,0.9179,1,1353.52,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_14445,18,Male,0,Yes,No,8,One year,No,Credit card (automatic),DSL,No,No,No,217.1,1,1,4.0,53.87,461.15,0,1755.69,1,At-Risk Month-to-Month Consumers,0.1952,0,1379.9,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
