CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,ContractType,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingServices,MonthlyUsageGB,SupportTicketsLastYear,PaymentDelaysCount,CustomerSatisfactionScore,MonthlyCharges,TotalChargesHistorical,Churn,CustomerLifetimeValue
CUST_13834,24,Female,0,No,No,21,Month-to-month,Yes,Mailed check,Fiber optic,No,No,No,5.0,1,0,4.0,71.03,1531.2,0,2059.64
CUST_13835,29,Male,0,Yes,No,41,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,21.9,2,2,4.0,18.5,782.56,0,1062.65
CUST_13836,37,Female,0,Yes,Yes,13,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,653.0,5,0,3.0,104.54,1353.16,1,1444.59
CUST_13837,58,Male,0,No,No,1,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,472.2,2,0,4.0,105.51,124.59,1,1528.31
CUST_13838,47,Female,0,Yes,Yes,55,Two year,No,Credit card (automatic),Fiber optic,Yes,Yes,No,304.5,0,0,5.0,102.4,5651.64,0,3605.69
CUST_13839,29,Female,0,No,No,42,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,21.7,2,1,4.0,18.5,753.39,0,1028.01
CUST_13840,38,Female,0,No,No,4,Two year,No,Credit card (automatic),Fiber optic,Yes,No,Yes,408.0,0,0,5.0,112.66,420.85,0,2974.97
CUST_13841,34,Male,0,Yes,No,32,One year,No,Mailed check,No,No internet service,No internet service,No internet service,25.4,1,0,4.0,27.75,910.99,0,868.06
CUST_13842,33,Female,0,Yes,Yes,5,Two year,Yes,Bank transfer (automatic),DSL,No,Yes,Yes,134.8,0,1,5.0,86.91,417.2,1,816.96
CUST_13843,55,Male,0,No,No,13,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,350.0,3,0,4.0,109.92,1444.56,0,3017.06
CUST_13844,24,Male,0,Yes,Yes,32,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,117.9,0,0,4.0,71.64,2261.47,0,2341.41
CUST_13845,63,Male,0,Yes,No,6,Month-to-month,No,Mailed check,DSL,No,Yes,Yes,108.2,3,1,4.0,78.52,452.6,0,2226.98
CUST_13846,53,Female,0,Yes,No,10,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,143.3,1,1,4.0,77.96,776.55,1,736.39
CUST_13847,56,Female,0,No,No,45,Two year,Yes,Electronic check,No,No internet service,No internet service,No internet service,22.9,0,1,4.0,18.5,887.34,0,950.17
CUST_13848,36,Female,0,No,No,32,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,Yes,216.9,3,1,4.0,110.83,3533.67,1,1563.03
CUST_13849,40,Male,0,Yes,Yes,60,Two year,Yes,Credit card (automatic),Fiber optic,No,No,No,452.8,2,0,4.0,71.76,4313.29,0,2842.72
CUST_13850,23,Female,0,No,No,51,One year,Yes,Credit card (automatic),DSL,No,No,No,248.4,0,0,4.0,45.08,2296.49,0,2090.94
CUST_13851,35,Male,0,Yes,Yes,21,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,9.8,4,2,2.0,19.47,366.56,1,264.68
CUST_13852,48,Male,0,No,No,70,One year,Yes,Electronic check,Fiber optic,No,No,Yes,464.3,0,1,5.0,94.28,6599.8,0,3691.78
CUST_13853,59,Female,0,Yes,No,61,One year,No,Electronic check,DSL,No,Yes,No,115.7,0,1,5.0,56.13,3423.54,0,2122.16
CUST_13854,28,Female,0,No,No,34,Two year,Yes,Mailed check,DSL,No,No,No,60.0,1,0,4.0,52.12,1790.42,0,2000.77
CUST_13855,37,Male,0,No,No,13,One year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,5.9,1,1,5.0,18.5,201.98,0,736.74
CUST_13856,40,Female,0,Yes,No,54,One year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,18.8,0,0,5.0,19.4,1041.22,0,1280.19
CUST_13857,24,Female,0,Yes,No,45,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,194.4,1,2,4.0,90.1,4064.88,0,2691.46
CUST_13858,50,Male,0,Yes,No,25,Month-to-month,Yes,Mailed check,Fiber optic,No,No,No,454.5,1,0,5.0,74.5,1880.58,0,2222.72
CUST_13859,33,Female,0,Yes,Yes,29,Month-to-month,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,15.5,3,1,3.0,26.67,806.86,1,480.71
CUST_13860,39,Male,0,Yes,No,35,One year,Yes,Electronic check,Fiber optic,No,Yes,Yes,583.3,1,1,4.0,118.62,4165.89,0,3656.84
CUST_13861,36,Male,0,No,No,58,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,10.2,2,1,4.0,24.44,1398.05,0,1272.2
CUST_13862,32,Male,0,No,No,54,One year,Yes,Electronic check,Fiber optic,No,Yes,No,225.8,2,0,5.0,96.51,5212.31,0,3004.27
CUST_13863,42,Female,0,Yes,No,42,Two year,No,Electronic check,No,No internet service,No internet service,No internet service,21.1,0,5,4.0,24.37,1005.54,0,1269.75
CUST_13864,39,Female,0,No,No,41,One year,Yes,Credit card (automatic),Fiber optic,No,Yes,No,315.3,2,0,4.0,96.91,3982.21,0,3139.35
CUST_13865,37,Male,0,No,No,21,One year,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,461.1,0,1,4.0,99.64,2074.24,0,2723.3
CUST_13866,33,Female,0,No,No,13,One year,No,Mailed check,DSL,No,No,No,174.8,0,0,5.0,46.24,624.93,0,1348.47
CUST_13867,46,Female,0,Yes,Yes,25,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,No,539.5,1,0,5.0,85.86,2131.26,1,1550.55
CUST_13868,63,Female,0,Yes,Yes,61,Two year,Yes,Credit card (automatic),Fiber optic,Yes,No,Yes,194.6,1,1,5.0,109.4,6652.47,0,3486.98
CUST_13869,44,Female,0,No,No,7,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,106.8,1,1,5.0,73.68,515.24,0,1772.42
CUST_13870,55,Female,0,Yes,Yes,42,One year,No,Electronic check,Fiber optic,Yes,Yes,No,137.2,3,3,3.0,100.96,4236.35,1,1328.07
CUST_13871,24,Male,0,No,No,18,Month-to-month,No,Credit card (automatic),DSL,No,No,Yes,174.2,1,0,4.0,73.2,1318.4,0,2139.59
CUST_13872,44,Female,0,No,No,38,One year,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,14.3,1,1,4.0,20.52,753.94,0,770.41
CUST_13873,28,Female,0,Yes,No,0,Two year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,No,58.8,1,1,5.0,93.19,0.0,0,2263.51
CUST_13874,23,Male,0,Yes,Yes,17,Month-to-month,No,Bank transfer (automatic),DSL,No,Yes,Yes,169.1,1,0,5.0,84.32,1404.58,0,2284.24
CUST_13875,32,Male,0,No,No,31,Month-to-month,Yes,Electronic check,DSL,No,No,No,157.9,4,0,3.0,39.26,1238.06,1,913.56
CUST_13876,57,Female,0,No,No,1,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,Yes,228.2,0,0,5.0,111.6,115.74,0,2945.31
CUST_13877,54,Female,0,No,No,67,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,Yes,326.6,3,0,3.0,126.15,8483.51,0,4430.17
CUST_13878,45,Male,0,Yes,Yes,56,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,146.5,2,3,4.0,81.48,4556.01,0,2726.91
CUST_13879,22,Male,0,No,No,14,One year,No,Mailed check,DSL,No,No,Yes,165.6,0,1,4.0,72.09,1019.54,1,1077.85
CUST_13880,39,Male,0,No,No,9,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,11.8,3,3,2.0,22.06,170.55,1,399.08
CUST_13881,46,Male,0,No,No,2,One year,No,Electronic check,No,No internet service,No internet service,No internet service,20.3,2,2,3.0,18.5,45.1,1,150.0
CUST_13882,44,Female,0,Yes,Yes,22,Two year,Yes,Electronic check,DSL,No,No,Yes,110.1,1,3,4.0,64.24,1388.75,0,2169.31
CUST_13883,18,Male,0,Yes,No,43,One year,Yes,Electronic check,DSL,No,No,No,137.1,2,1,5.0,50.97,2198.11,0,1897.95
CUST_13884,30,Female,0,Yes,No,18,Two year,No,Electronic check,DSL,No,Yes,No,133.2,0,0,5.0,59.97,1086.51,0,2015.39
CUST_13885,41,Male,0,No,No,2,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,127.2,3,2,2.0,94.74,191.38,1,759.9
CUST_13886,49,Male,0,No,No,32,One year,No,Electronic check,DSL,No,No,No,90.1,1,2,4.0,47.33,1489.36,0,1756.31
CUST_13887,18,Male,0,No,No,14,Month-to-month,No,Electronic check,DSL,No,Yes,No,68.9,1,3,3.0,67.24,946.86,1,537.46
CUST_13888,40,Female,0,No,No,26,Month-to-month,No,Electronic check,DSL,No,Yes,Yes,85.9,3,0,4.0,83.57,2157.86,0,2034.2
CUST_13889,44,Female,0,Yes,No,23,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,16.6,1,1,4.0,19.54,476.14,0,1086.8
CUST_13890,53,Male,0,Yes,Yes,21,Month-to-month,No,Mailed check,Fiber optic,No,No,No,254.6,2,0,4.0,81.25,1712.94,0,2572.41
CUST_13891,51,Male,0,Yes,Yes,54,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,390.2,0,1,5.0,84.96,4570.4,0,3252.98
CUST_13892,50,Male,0,Yes,Yes,51,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,Yes,214.3,2,3,4.0,124.43,6344.26,1,1820.49
CUST_13893,32,Female,0,No,No,54,Month-to-month,No,Electronic check,Fiber optic,Yes,No,Yes,309.8,3,1,3.0,119.56,6488.31,0,3711.8
CUST_13894,18,Female,0,No,No,33,Two year,No,Credit card (automatic),Fiber optic,No,No,No,531.6,2,0,5.0,76.27,2521.87,0,2792.81
CUST_13895,37,Male,0,Yes,No,3,Month-to-month,No,Mailed check,DSL,No,No,Yes,85.7,1,0,5.0,69.39,219.9,0,1610.87
CUST_13896,55,Female,0,No,No,36,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,No,445.0,0,0,5.0,93.06,3313.04,0,2896.4
CUST_13897,60,Male,0,No,No,59,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,Yes,170.5,1,0,5.0,114.61,6793.74,1,1756.77
CUST_13898,51,Female,0,Yes,No,49,Two year,No,Electronic check,Fiber optic,No,No,Yes,452.1,0,0,5.0,102.81,5009.54,0,3604.54
CUST_13899,48,Male,0,Yes,Yes,35,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,Yes,82.9,0,0,5.0,95.57,3320.58,0,2640.92
CUST_13900,47,Male,0,Yes,Yes,52,Two year,Yes,Bank transfer (automatic),DSL,No,Yes,No,90.1,0,0,5.0,64.69,3366.85,0,2429.76
CUST_13901,35,Male,0,Yes,Yes,50,Two year,Yes,Mailed check,No,No internet service,No internet service,No internet service,20.5,1,1,5.0,18.5,934.04,0,1151.82
CUST_13902,40,Female,0,No,No,54,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,56.7,0,0,5.0,91.39,4893.0,0,2985.15
CUST_13903,64,Male,0,Yes,No,32,Two year,Yes,Credit card (automatic),Fiber optic,No,No,No,327.5,1,0,4.0,75.7,2444.45,0,2248.58
CUST_13904,30,Female,0,Yes,Yes,50,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,465.1,3,2,3.0,128.0,6366.77,0,3992.61
CUST_13905,63,Male,0,No,No,9,One year,No,Electronic check,DSL,No,No,Yes,43.1,2,0,4.0,77.79,678.12,0,1983.0
CUST_13906,38,Female,0,No,No,49,One year,Yes,Mailed check,DSL,No,No,No,113.4,0,1,5.0,40.58,2027.97,0,1732.42
CUST_13907,59,Female,0,Yes,No,26,One year,No,Electronic check,Fiber optic,No,Yes,Yes,199.8,2,2,4.0,122.45,3197.67,1,1427.15
CUST_13908,24,Female,0,No,No,21,Two year,Yes,Electronic check,Fiber optic,No,No,Yes,264.9,0,1,5.0,99.2,2065.95,0,3111.19
CUST_13909,50,Female,0,Yes,No,16,One year,Yes,Mailed check,Fiber optic,Yes,No,Yes,362.5,0,0,5.0,116.03,1855.51,0,3251.45
CUST_13910,32,Male,0,Yes,Yes,6,One year,Yes,Electronic check,DSL,No,No,Yes,140.4,1,3,5.0,73.78,428.03,0,2016.96
CUST_13911,24,Female,0,No,No,13,Month-to-month,No,Credit card (automatic),DSL,No,No,Yes,139.8,5,0,4.0,63.25,821.29,1,819.79
CUST_13912,45,Male,0,Yes,Yes,50,Two year,Yes,Bank transfer (automatic),DSL,No,No,No,170.2,2,0,4.0,46.88,2340.1,0,2001.17
CUST_13913,55,Male,0,No,No,64,Two year,Yes,Mailed check,DSL,No,Yes,No,110.0,1,0,4.0,57.18,3670.61,0,2266.39
CUST_13914,31,Female,0,Yes,Yes,13,Two year,No,Electronic check,DSL,No,No,No,94.2,0,2,4.0,42.29,538.77,0,1069.05
CUST_13915,23,Male,0,Yes,No,37,Two year,Yes,Electronic check,DSL,No,No,No,137.0,2,3,4.0,53.75,1974.81,0,1812.76
CUST_13916,41,Female,0,No,No,16,Month-to-month,No,Credit card (automatic),DSL,Yes,No,No,166.0,0,0,5.0,63.36,1021.53,0,1725.55
CUST_13917,41,Female,0,Yes,No,63,One year,Yes,Mailed check,DSL,Yes,Yes,Yes,90.4,2,0,4.0,90.18,5657.03,0,2712.13
CUST_13918,49,Female,0,No,No,58,Two year,No,Electronic check,DSL,No,Yes,No,131.5,3,0,4.0,57.07,3308.5,0,2380.58
CUST_13919,54,Male,0,No,No,6,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,No,404.3,1,0,5.0,96.98,559.22,0,2979.1
CUST_13920,41,Female,0,No,No,42,One year,Yes,Electronic check,DSL,No,Yes,Yes,121.3,1,0,5.0,88.95,3714.92,0,2726.74
CUST_13921,66,Male,1,No,No,27,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,135.0,3,0,3.0,71.71,1946.58,0,2142.96
CUST_13922,45,Male,0,Yes,No,42,One year,Yes,Credit card (automatic),DSL,No,No,Yes,149.1,0,1,5.0,70.17,2937.95,0,2229.89
CUST_13923,37,Male,0,No,No,27,One year,No,Electronic check,Fiber optic,Yes,Yes,Yes,379.8,0,0,4.0,123.98,3383.44,0,3640.35
CUST_13924,21,Female,0,No,No,10,One year,No,Bank transfer (automatic),DSL,No,No,No,119.2,0,0,3.0,46.99,445.0,0,1575.86
CUST_13925,39,Male,0,No,No,24,Month-to-month,No,Credit card (automatic),No,No internet service,No internet service,No internet service,14.3,1,1,4.0,21.67,541.46,0,1059.84
CUST_13926,38,Male,0,No,No,64,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,163.0,2,0,3.0,74.6,4749.63,0,2748.2
CUST_13927,54,Male,0,No,No,30,One year,No,Credit card (automatic),DSL,No,Yes,No,135.2,0,0,4.0,63.17,1828.8,0,1752.87
CUST_13928,48,Male,0,Yes,No,32,Two year,Yes,Mailed check,DSL,Yes,No,No,167.4,0,0,4.0,69.24,2239.57,0,2364.38
CUST_13929,27,Male,0,No,No,2,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,Yes,124.9,3,1,4.0,83.57,150.38,0,2032.4
CUST_13930,44,Female,0,Yes,Yes,41,Two year,Yes,Electronic check,Fiber optic,No,Yes,No,429.3,1,0,5.0,87.78,3611.85,0,2919.92
CUST_13931,51,Female,0,Yes,No,42,One year,No,Credit card (automatic),DSL,Yes,No,No,143.2,0,1,5.0,60.64,2521.45,0,2167.06
CUST_13932,62,Female,0,No,No,1,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,278.8,0,0,5.0,114.83,101.0,0,2901.03
CUST_13933,54,Female,0,Yes,Yes,21,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,52.2,0,0,5.0,88.45,1867.67,0,2493.64
CUST_13934,52,Female,0,Yes,Yes,58,Two year,No,Credit card (automatic),Fiber optic,Yes,No,No,148.9,0,1,5.0,88.12,5094.75,0,2936.81
CUST_13935,43,Female,0,Yes,Yes,20,One year,Yes,Mailed check,Fiber optic,Yes,Yes,No,452.7,0,0,5.0,100.54,2044.26,0,2938.97
CUST_13936,47,Female,0,No,No,28,Month-to-month,No,Electronic check,Fiber optic,Yes,No,Yes,418.2,3,1,4.0,112.69,3163.07,0,3460.79
CUST_13937,58,Male,0,Yes,No,36,Two year,No,Electronic check,DSL,No,No,No,120.1,1,2,4.0,52.84,1886.71,0,1726.94
CUST_13938,25,Female,0,No,No,32,One year,Yes,Electronic check,DSL,No,No,Yes,130.4,0,2,5.0,70.9,2264.52,0,2208.04
CUST_13939,37,Male,0,Yes,No,10,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,No,92.1,5,1,2.0,73.28,717.14,1,617.27
CUST_13940,32,Female,0,No,No,20,Month-to-month,Yes,Credit card (automatic),DSL,No,No,Yes,89.5,3,0,4.0,67.77,1365.95,0,2156.34
CUST_13941,47,Male,0,Yes,Yes,20,Month-to-month,Yes,Mailed check,DSL,No,No,No,108.0,1,0,5.0,47.76,975.54,0,1264.48
CUST_13942,58,Male,0,No,No,30,One year,No,Mailed check,Fiber optic,Yes,Yes,Yes,448.4,1,0,5.0,128.0,3865.81,0,3807.23
CUST_13943,34,Female,0,Yes,No,27,One year,No,Credit card (automatic),Fiber optic,No,Yes,Yes,477.4,0,1,4.0,116.36,3142.88,0,3646.85
CUST_13944,18,Female,0,No,No,13,One year,Yes,Electronic check,DSL,No,No,No,133.8,0,2,5.0,48.89,630.58,0,1616.8
CUST_13945,37,Female,0,No,No,56,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,No,124.2,4,0,3.0,43.28,2464.85,0,1834.39
CUST_13946,54,Female,0,No,No,41,One year,Yes,Electronic check,DSL,No,Yes,No,117.7,1,2,4.0,68.72,2830.28,1,1113.35
CUST_13947,49,Male,0,No,No,50,Month-to-month,No,Electronic check,DSL,Yes,No,No,103.5,2,0,4.0,59.18,2967.23,0,2156.01
CUST_13948,48,Male,0,Yes,Yes,23,One year,No,Bank transfer (automatic),DSL,No,Yes,No,36.9,1,1,5.0,70.72,1617.97,0,1791.22
CUST_13949,38,Female,0,No,No,22,Two year,Yes,Electronic check,DSL,Yes,Yes,No,156.6,0,2,5.0,77.28,1689.95,0,1919.56
CUST_13950,25,Female,0,No,No,43,Two year,No,Electronic check,DSL,No,No,Yes,149.2,2,0,5.0,61.76,2636.16,0,2147.64
CUST_13951,49,Female,0,No,No,8,Month-to-month,No,Bank transfer (automatic),DSL,No,No,Yes,132.4,2,0,5.0,63.74,523.29,0,1779.06
CUST_13952,31,Female,0,No,No,47,One year,Yes,Mailed check,DSL,Yes,No,Yes,146.1,0,1,5.0,83.94,3956.91,0,2736.16
CUST_13953,70,Male,1,No,No,39,One year,Yes,Bank transfer (automatic),DSL,No,No,Yes,194.0,0,1,4.0,66.5,2568.46,0,2282.49
CUST_13954,49,Female,0,No,No,16,Month-to-month,Yes,Credit card (automatic),DSL,No,No,Yes,98.5,2,0,4.0,68.42,1134.86,0,2140.92
CUST_13955,34,Male,0,Yes,No,16,Two year,No,Bank transfer (automatic),DSL,No,Yes,No,133.1,0,0,4.0,61.34,986.99,0,1790.07
CUST_13956,34,Female,0,No,No,33,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,No,67.9,2,1,4.0,35.43,1193.04,0,1388.32
CUST_13957,41,Female,0,No,No,8,Month-to-month,No,Mailed check,Fiber optic,No,No,Yes,563.1,2,1,4.0,100.82,766.73,1,1356.6
CUST_13958,39,Male,0,No,No,42,Two year,No,Bank transfer (automatic),Fiber optic,No,No,Yes,359.7,1,0,4.0,101.28,4234.81,0,3080.88
CUST_13959,57,Female,0,Yes,Yes,27,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,35.5,0,4,4.0,78.66,2125.07,0,2376.41
CUST_13960,44,Male,0,No,No,54,One year,No,Mailed check,DSL,No,No,No,104.4,0,0,5.0,46.48,2507.04,0,1546.66
CUST_13961,32,Male,0,No,No,17,Month-to-month,Yes,Electronic check,DSL,Yes,No,No,174.5,2,1,3.0,59.36,983.91,0,1510.56
CUST_13962,67,Female,1,Yes,Yes,50,One year,No,Electronic check,DSL,No,Yes,Yes,150.5,0,0,5.0,83.7,4150.35,0,3014.72
CUST_13963,43,Female,0,No,No,2,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,No,189.5,3,0,4.0,85.41,176.85,0,2319.66
CUST_13964,52,Male,0,Yes,Yes,13,Two year,No,Bank transfer (automatic),DSL,Yes,No,Yes,115.4,0,0,4.0,82.94,1042.3,0,2295.9
CUST_13965,34,Male,0,No,No,0,Month-to-month,No,Mailed check,DSL,No,Yes,Yes,154.8,1,0,4.0,83.02,,0,2404.94
CUST_13966,47,Male,0,Yes,Yes,10,One year,Yes,Mailed check,No,No internet service,No internet service,No internet service,17.0,2,1,4.0,20.09,139.65,1,404.15
CUST_13967,46,Female,0,Yes,No,24,Two year,Yes,Mailed check,No,No internet service,No internet service,No internet service,16.8,0,1,5.0,18.9,474.59,0,637.62
CUST_13968,18,Male,0,Yes,Yes,24,One year,No,Bank transfer (automatic),Fiber optic,Yes,No,Yes,230.4,0,0,5.0,110.79,2631.13,0,3058.14
CUST_13969,68,Female,1,No,No,40,One year,Yes,Electronic check,Fiber optic,Yes,Yes,Yes,5.0,0,0,5.0,124.35,4965.3,0,3708.04
CUST_13970,59,Male,0,Yes,No,48,Two year,No,Mailed check,DSL,No,No,Yes,117.7,4,0,4.0,73.36,3507.48,0,2437.8
CUST_13971,37,Male,0,No,No,44,Month-to-month,No,Electronic check,Fiber optic,No,No,No,93.3,2,1,4.0,76.22,3358.81,0,2448.45
CUST_13972,28,Female,0,No,No,15,Month-to-month,Yes,Electronic check,DSL,No,No,No,145.2,3,2,4.0,46.68,659.6,1,492.34
CUST_13973,47,Male,0,No,No,23,One year,Yes,Mailed check,No,No internet service,No internet service,No internet service,12.8,1,1,4.0,20.06,444.53,0,685.28
CUST_13974,43,Female,0,Yes,No,34,One year,Yes,Electronic check,Fiber optic,Yes,No,No,247.5,2,2,3.0,90.29,3059.29,0,2796.32
CUST_13975,47,Male,0,No,No,48,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,Yes,83.7,1,1,5.0,102.11,4902.43,0,3312.11
CUST_13976,44,Female,0,No,No,7,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,No,359.5,4,1,4.0,76.68,575.96,1,1277.42
CUST_13977,49,Male,0,Yes,Yes,47,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,No,160.2,2,0,4.0,75.03,3516.98,0,2588.75
CUST_13978,61,Female,0,Yes,No,15,One year,Yes,Credit card (automatic),DSL,Yes,No,No,107.6,1,0,5.0,57.32,863.11,0,1751.77
CUST_13979,49,Male,0,Yes,Yes,58,Two year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,11.0,0,0,5.0,20.63,1172.54,0,1179.0
CUST_13980,28,Male,0,No,No,45,Two year,Yes,Credit card (automatic),DSL,No,No,No,88.8,0,0,5.0,48.5,2224.81,0,1670.19
CUST_13981,60,Female,0,Yes,No,56,Two year,Yes,Electronic check,Fiber optic,Yes,No,Yes,548.5,1,2,4.0,111.05,6190.49,0,3795.97
CUST_13982,63,Female,0,Yes,No,18,One year,No,Mailed check,DSL,No,Yes,Yes,118.0,0,1,4.0,83.42,1510.25,0,2422.58
CUST_13983,80,Male,1,No,No,29,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,No,5.1,1,0,5.0,38.13,1134.77,0,1105.95
CUST_13984,27,Female,0,No,No,35,One year,Yes,Credit card (automatic),Fiber optic,Yes,No,No,301.9,0,0,5.0,85.45,2972.66,0,2582.05
CUST_13985,45,Male,0,No,No,53,One year,No,Electronic check,No,No internet service,No internet service,No internet service,7.5,2,1,4.0,18.5,953.06,0,1233.06
CUST_13986,18,Female,0,No,No,28,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,94.1,1,0,5.0,85.23,2394.31,0,2186.3
CUST_13987,49,Male,0,Yes,Yes,54,Two year,Yes,Credit card (automatic),DSL,No,No,No,70.5,1,1,4.0,45.79,2490.67,0,1631.28
CUST_13988,35,Female,0,No,No,11,One year,No,Electronic check,Fiber optic,No,No,No,583.6,0,0,5.0,83.93,897.12,0,2617.27
CUST_13989,67,Female,1,Yes,Yes,23,One year,No,Electronic check,Fiber optic,No,No,Yes,389.0,1,3,4.0,99.96,2306.03,1,1806.36
CUST_13990,32,Female,0,No,No,32,Two year,Yes,Mailed check,Fiber optic,No,No,Yes,480.7,1,0,5.0,101.57,3218.14,0,3152.03
CUST_13991,20,Female,0,No,No,25,One year,No,Mailed check,Fiber optic,Yes,Yes,No,581.7,0,1,5.0,106.64,2637.21,1,1743.37
CUST_13992,36,Female,0,Yes,No,2,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,Yes,385.8,4,0,4.0,110.18,202.69,1,1250.69
CUST_13993,18,Female,0,No,No,14,One year,Yes,Mailed check,DSL,No,Yes,No,227.2,0,0,5.0,64.21,891.45,0,1896.04
CUST_13994,52,Male,0,No,No,17,Two year,No,Mailed check,DSL,No,No,No,55.7,1,0,5.0,42.25,643.43,0,953.38
CUST_13995,18,Male,0,Yes,Yes,39,One year,No,Electronic check,DSL,No,Yes,Yes,179.2,1,2,5.0,88.85,3456.35,0,2986.67
CUST_13996,42,Male,0,No,No,26,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,374.2,0,1,5.0,102.13,2664.66,0,2964.21
CUST_13997,18,Female,0,No,No,39,One year,Yes,Mailed check,No,No internet service,No internet service,No internet service,19.6,1,1,4.0,22.57,891.07,0,846.97
CUST_13998,38,Male,0,No,No,14,One year,Yes,Electronic check,Fiber optic,Yes,Yes,No,332.5,0,1,5.0,102.29,1463.56,0,3271.54
CUST_13999,63,Female,0,No,No,47,One year,No,Credit card (automatic),Fiber optic,Yes,No,Yes,430.2,0,0,5.0,112.96,5264.96,0,3601.34
CUST_14000,47,Male,0,No,No,9,Month-to-month,No,Electronic check,Fiber optic,No,No,Yes,402.0,0,1,4.0,97.54,869.49,1,1481.62
CUST_14001,31,Female,0,Yes,No,55,One year,No,Bank transfer (automatic),DSL,No,No,Yes,116.0,0,0,5.0,74.0,4120.99,0,2388.42
CUST_14002,42,Female,0,Yes,Yes,65,One year,Yes,Credit card (automatic),DSL,No,Yes,Yes,126.0,0,1,5.0,84.85,5524.94,0,3100.83
CUST_14003,42,Female,0,Yes,No,54,Two year,No,Electronic check,DSL,No,No,No,193.8,0,4,4.0,49.83,2684.6,0,2167.31
CUST_14004,48,Male,0,Yes,No,11,One year,No,Electronic check,No,No internet service,No internet service,No internet service,11.2,0,3,4.0,18.5,208.83,0,559.94
CUST_14005,24,Female,0,No,No,34,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,No,538.9,2,0,5.0,91.53,3120.0,0,3110.68
CUST_14006,50,Male,0,Yes,Yes,56,One year,Yes,Electronic check,Fiber optic,Yes,No,Yes,258.4,0,0,5.0,111.88,6346.16,0,3476.97
CUST_14007,18,Female,0,Yes,Yes,29,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,148.0,0,0,5.0,82.6,2366.45,0,2624.88
CUST_14008,34,Male,0,Yes,Yes,71,One year,Yes,Electronic check,Fiber optic,No,No,No,343.3,0,0,5.0,73.06,5164.14,0,2918.34
CUST_14009,36,Male,0,No,No,30,One year,Yes,Credit card (automatic),DSL,No,No,No,146.4,0,0,5.0,52.61,1577.61,0,1539.08
